video_id;playlist_name;video_name;publication_date;views;likes;dislikes;favorites;comments;duration_seconds
V5Z1Dj8FWLo;Игротека StarCraft II - Игры на кастомных картах;Кардинальное обновление StarCraft II: Пробуем новый баланс в Monobattles!;2017-11-17T20:48:15Z;52465;1154;68;0;43;10508
NUNA5738gQo;Игротека StarCraft II - Игры на кастомных картах;Секреты Team Monobattles в StarCraft 2: LotV;2017-04-23T18:47:24Z;25973;861;18;0;177;2599
TOSImGCp8oU;Игротека StarCraft II - Игры на кастомных картах;Игры Alex007 со зрителями в StarCraft 2: 4х4, Monobattles;2017-02-07T20:16:30Z;60220;1117;42;0;67;10224
OXBDxRFiFDM;Игротека StarCraft II - Игры на кастомных картах;StarCraft 2 LotV VERSUS №5: Звезды СНГ в Team Monobattles;2017-01-31T20:11:51Z;52645;1167;29;0;83;6991
-JhJM1_g3IU;Игротека StarCraft II - Игры на кастомных картах;StarCraft 2 LotV VERSUS №4: Team Monobattles Proleague;2016-11-12T20:05:55Z;34142;678;22;0;38;11951
tan7DoS_PTI;Игротека StarCraft II - Игры на кастомных картах;Командные игры в StarCrafts Mod и Team Monobattles;2016-10-16T17:29:54Z;42949;891;24;0;47;12098
llqDvD7edu8;Лучшие игры Alex007 в StarCraft II;ШОУМАТЧ БАЛАНСА: Alex007 (Protoss) vs BratOK (Terran) в StarCraft II 2021 - три игры на победу!;2021-01-05T14:00:27Z;77215;4863;103;0;478;2784
chKxq_8VtJE;Лучшие игры Alex007 в StarCraft II;ШОУМАТЧ С ПРОФИ: Alex007 (Random) vs DIMAGA (Zerg) в StarCraft II 2021 - три игры на победу!;2021-01-03T14:00:17Z;79516;4372;100;0;429;3138
aJ6O17P7aGk;Лучшие игры Alex007 в StarCraft II;ШОУМАТЧ ЮТУБЕРОВ: Alex007 (Random) vs Basset (Protoss) в StarCraft II 2021 - три игры на победу!;2021-01-02T14:00:00Z;77357;4927;101;0;612;2794
CCw8fecYzlU;Лучшие игры Alex007 в StarCraft II;БИЛДЫ НА РЕВАНШ ГОДА: Креативные стратегии от Alex007 для шоуматча против Раффа в StarCraft II;2020-11-11T14:00:02Z;75998;4063;142;0;337;3227
9ckro_FyFvA;Лучшие игры Alex007 в StarCraft II;МОИ СТРАДАНИЯ: Хроника новых битв Alex007 с протоссами и кровавые слезы зергов с терранами в SC2;2020-11-03T14:00:04Z;84032;5886;177;0;1386;2889
Kf7kYvZ7YIM;Лучшие игры Alex007 в StarCraft II;БИТВЫ С ПРОГЕЙМЕРАМИ: Случайные матчи с профи на ладдере StarCraft II feat. Welmu, BratOK, milkicow;2020-10-23T14:00:04Z;103517;4999;83;0;337;3314
h6RD5Nms77A;Лучшие игры Alex007 в StarCraft II;МОЙ ВЫЗОВ ЧЕМПИОНУ: Как Alex007, Clem и Kelazhur пытались обыграть чемпиона мира по StarCraft II;2020-05-12T14:00:28Z;176469;8366;208;0;830;2871
K2cMIxtu_nw;Лучшие игры Alex007 в StarCraft II;ТЕРРАНЫ В УЖАСЕ: Безумная стратегия корейского чемпиона с нексусом на базе врага покоряет SC2;2020-04-11T14:00:05Z;192820;8097;197;0;720;2335
PL-xYnb0waE;Лучшие игры Alex007 в StarCraft II;ИГРА НА СВЕРХСКОРОСТИ: Как выглядит StarCraft II на скоростях х2, х3 и х4 + геймплей от первого лица;2020-04-01T14:00:11Z;89553;6684;380;0;1155;1939
Kc3HY1M3f4A;Лучшие игры Alex007 в StarCraft II;НОВЫЕ МАСШТАБЫ ВОЙНЫ: Бой терранов, зергов и протоссов в StarCraft II без пределов по лимиту;2020-03-24T14:00:15Z;135495;6145;150;0;634;3105
Vqr8K70zga4;Лучшие игры Alex007 в StarCraft II;ЮБИЛЕЙНЫЙ СТРИМ: 10 лет в киберспорте и в StarCraft II c Alex007;2020-02-13T21:10:12Z;122593;6417;139;0;277;13315
fubjezyFXp4;Лучшие игры Alex007 в StarCraft II;МАТЧ С ЛЕГЕНДОЙ: Alex007 против White-Ra и sLivko на турнире по StarCraft II: Wings of Liberty;2019-12-30T14:00:06Z;92623;3894;85;0;363;2732
nVCRXMMVqAk;Лучшие игры Alex007 в StarCraft II;🔥ЭТО ВОЙНА: RuFF ПРОТИВ Alex007 в самом ожидаемом шоуматче стихий в StarCraft II;2019-12-15T19:01:44Z;441391;18027;348;0;816;11558
c3_XjXfWVk4;Лучшие игры Alex007 в StarCraft II;СУПЕРФИНАЛ У СТРИМЕРОВ: Alex007, Indy и Beastyqt в Nation Wars Streamers Invitational;2019-09-17T14:00:06Z;143362;5073;139;0;390;4023
ZxbvJiJXvZ4;Лучшие игры Alex007 в StarCraft II;МАТЧ С ТОП 15 АМЕРИКИ: Alex007 vs Jason в Nation Wars Streamers Invitational;2019-09-15T14:00:05Z;165973;8011;186;0;1169;3031
WF1_3sur944;Лучшие игры Alex007 в StarCraft II;МУЛЬТИПЛЕЕР ЗА ЧАС И РЕКОРД MMR: Как выиграть во всех 1х1 лигах StarCraft II;2019-09-08T14:00:03Z;283618;9549;238;0;1303;4723
HTdUk21xdpE;Лучшие игры Alex007 в StarCraft II;ВОЗВРАЩЕНИЕ РАНДОМА: Alex007 играет на квалификации StarLine League;2019-08-15T14:00:03Z;103463;7272;129;0;477;4970
6EMCpAOsp6w;Лучшие игры Alex007 в StarCraft II;ПИКАНТНАЯ ВСТРЕЧА: Alex007 против кандидатов в сборные StarCraft II Nation Wars;2019-08-10T11:00:00Z;229033;8681;859;0;2520;1993
vi_IXFYyDXI;Лучшие игры Alex007 в StarCraft II;ТЫСЯЧА СМЕРТЕЙ: Alex007 отвечает на самые безумные вызовы в прямом эфире;2019-06-16T18:49:29Z;121237;6925;87;0;583;16807
TqNibHhjoxo;Лучшие игры Alex007 в StarCraft II;Чудеса в StarCraft II Ep.12 - Битва стримеров - Лучшие игры с Alex007;2019-06-06T14:00:05Z;101048;4738;107;0;597;1649
KyH20SbfofM;Лучшие игры Alex007 в StarCraft II;Чудеса в StarCraft II Ep.11 - Шторм Возмездия - Лучшие игры с Alex007;2019-05-20T14:00:04Z;119384;5255;126;0;431;2051
hsfWk8D-fmE;Лучшие игры Alex007 в StarCraft II;НОВАЯ ЖЕСТЬ в финале GSL: Корейский раш темпестами в StarCraft II;2019-04-16T14:00:07Z;165978;4830;127;0;386;2740
ODnfm37hobI;Лучшие игры Alex007 в StarCraft II;НАГЛЫЙ ЧЕРВЬ: Наказание нидусом от зергов в StarCraft II;2019-02-23T14:00:05Z;249914;7405;142;0;660;2229
KETBO3pgoL8;Лучшие игры Alex007 в StarCraft II;Чудеса в StarCraft II Ep.10 - ДЕРЖАТЬ УДАР! - Лучшие игры с Alex007;2019-02-03T14:00:03Z;138114;5453;149;0;360;1370
2MXxvYP2fW4;Лучшие игры Alex007 в StarCraft II;Чудеса в StarCraft II Ep.9 - Самая Странная Карта - Лучшие игры с Alex007;2019-01-22T14:00:00Z;136505;4716;257;0;364;1773
geOP_bnzAXw;Лучшие игры Alex007 в StarCraft II;РАНДОМ в турнирном StarCraft II - Alex007 vs BratOK & RotterdaM;2019-01-19T11:00:09Z;104966;3434;52;0;336;3862
2c4fCwM7EaE;Лучшие игры Alex007 в StarCraft II;QLASH CASTERS PLAYOFF: Alex007 (Random) vs Nathanias (Terran);2018-12-30T19:17:10Z;82176;4391;41;0;507;2704
QEpX49qQy88;Лучшие игры Alex007 в StarCraft II;БИТВА КОММЕНТАТОРОВ: Alex007 (Random), FunKa (Terran), YoGo (Zerg), Emil (Zerg);2018-12-23T19:00:04Z;105297;4806;52;0;538;4277
qsDfAYavUYA;Лучшие игры Alex007 в StarCraft II;Чудеса в StarCraft II Ep.8 - Мастера Камбэков - Лучшие игры с Alex007;2018-12-11T14:00:04Z;149007;5729;108;0;304;1935
FdQVNOVNrPs;Лучшие игры Alex007 в StarCraft II;Чудеса в StarCraft II Ep.7 - Элитные Войска - Лучшие игры с Alex007;2018-11-22T14:18:42Z;216523;5569;192;0;863;2580
